Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Indonesia,IDN,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,37.7478271286487,38.4893193689657,38.3643611292239,38.6452878095399,39.6000698833627,39.7016155268912,39.5002573271753,39.8504170368013,39.7285690808397,40.4392939790507,41.4255777069794,42.1652040856898,42.8615908153259,43.5276341491224,43.197825900448,43.3920113777047,43.4523850136336,44.0143718572848,44.3525012120134,44.5813207382271
Indonesia,IDN,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,45.5385841173983,45.5533498541277,45.8952500738342,47.4685045527813,48.4415519984699,49.9085304244488,50.7063885335088,51.3623590054228,52.210946900753,52.6155829709898,54.8817656848777,55.4157023987249,56.3123916703441,57.643559851075,57.9311281620093,58.0745536940029,57.1306821195456,57.2918552093539,57.9809510487163,58.6569989907696
Indonesia,IDN,"Employment in industry, female (% of female employment) (modeled ILO estimate)",SL.IND.EMPL.FE.ZS,14.6666331227596,14.3490902213822,14.7801260109687,14.5999145210999,15.1253771500074,15.2328175716637,15.9286852045773,16.1586167274126,15.8377996087039,16.1733592484889,16.3966210111394,17.0687248774827,17.3860264489621,17.0311924893239,16.1865949198316,15.9082389719347,16.3181943309768,15.9007564717787,16.0731486026266,16.0842557775596
Indonesia,IDN,"Employment in industry, male (% of male employment) (modeled ILO estimate)",SL.IND.EMPL.MA.ZS,18.8051463008156,19.3943716169479,20.0926731950402,19.9946732193026,20.2533973163873,22.2839498983444,23.5813783588346,24.0953129925178,24.9973692519565,25.8121934877299,25.229641879158,25.3763300662397,25.6424070182206,25.9408973535615,25.2311857713781,25.6484619454632,25.4823576042991,25.9148343919661,26.365095438889,26.7796797024119
Indonesia,IDN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,43.4470265705357,42.1163105557045,41.5429656757359,41.3600285504251,40.14653280025,38.0144359865001,36.91836431399,36.0542699706809,35.2740522716751,33.7485125332194,33.3447790871776,32.4584606285361,31.4960098707691,30.531469749573,31.5709883281739,30.9595317782098,31.0652586070052,30.0707901679123,29.2823962702691,28.638999559361
Indonesia,IDN,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,39.7947827598421,40.0975599244901,39.324616424413,37.9315906302568,36.4330614509009,34.8586542976227,33.3649351377864,32.4790176436325,31.9512469766142,31.2110620780829,28.7216196066869,27.5155727237924,26.3015877916663,25.325247659601,25.8822826536235,26.0172150158565,26.5511254303295,26.8073883188674,25.9459093340623,25.2587381539466
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,47298659468.8724,59285800240.6739,73889985655.6823,82502594457.3776,105178671354.324,120660548894.226,122755685720.593,121883103723.842,118805781442.36,116151993169.348,125605406665.306,133621208974.58,133499323857.772,142266719988.167,145073719801.151,157570493811.041,163563932040.55,171799580955.573,176054814059.639,..
Indonesia,IDN,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,171142374151.96,202273722787.441,245219682002.07,257121363819.561,322998067577.38,392133303956.556,400133864156.945,389060847471.237,373503858417.929,344753718607.342,366306491606.998,399942077481.343,414091743597.33,435909185521.545,404965560449.002,472762641108.693,546493914012.596,551425090258.388,549004054785.197,..
France,FRA,"Employment in services, male (% of male employment) (modeled ILO estimate)",SL.SRV.EMPL.MA.ZS,60.259585431174,61.4061103663986,62.3117615507629,62.3708594013851,62.9715766276515,63.554933897072,63.9404925098641,64.3240711088072,65.5468746960982,65.7003806271928,65.5229018119824,66.379229115648,66.4194862344714,66.0407289058158,66.8545478846587,67.7165125105994,68.1939101467208,68.4458603249702,67.9746965308573,68.3285945176918
France,FRA,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,85.9529814488081,86.2314235049191,87.145546563768,87.7573352223138,87.9990565742093,87.5036004125537,87.8244094785226,87.9992470284103,88.6532173609964,88.9251151608018,89.0642729366972,88.5335547101483,89.0442219925297,89.0022028610113,89.3401623769474,88.8480375911872,88.6710081685541,88.6033962997171,88.7586487860037,88.9615780102264
