Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Colombia,COL,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,8.21156610721207,7.44710778248664,6.749950135906,7.82728510732362,7.42324775591558,5.92857718532515,6.37583761092681,7.02818340469642,7.5519879183493,11.2346080616094,13.1661287090721,11.9602679643097,12.3873830529324,13.2179825302544,5.12510160368681,..,..,..,..,..
Colombia,COL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.1619191918164,76.3144038775849,76.4596761810047,76.5964145836792,76.7232975672119,76.839003613206,76.942211203265,77.0315988189922,77.1058449419909,77.1636280538646,77.2036266362166,77.2245191706503,77.2804816598084,77.4595528518377,77.6382533537045,77.8339570326128,78.0464633137335,78.275571579544,78.5210811866115,..
Colombia,COL,GDP per capita (current US$),NY.GDP.PCAP.CD,3789.85361217027,4769.926147194,5541.83629665898,5250.97292433518,6398.2958447102,7400.9940695669,8108.59838244229,8279.10255642981,8187.20824890084,6248.51490534512,5959.84250367574,6479.53231292429,6816.96818309544,6472.54544924705,5339.68711357943,6222.62164397614,6680.44506854481,7000.83660501046,7919.20886825345,..
Colombia,COL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,41,38.7,37,36.8,36.8,35.9,35.5,36.5,43.1,39.7,36.6,34.6,31.8,..
Colombia,COL,Gini index,SI.POV.GINI,..,..,55,54.1,54.4,53.3,53.6,53.5,53.6,52,51.7,50.9,51.6,52.5,54.4,55.1,54.8,54.6,54.4,..
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 04/08/2026,,,,,,,,,,,,,,,,,,,,,,,
